region,topic,progress,title,text,simplified_text
molise,Regolamento Edilizio e Norme Techiche di Attuazione,1,Art. 7 - Opere soggette ad autorizzazione,"Le seguenti opere, permanenti, semipermanenti o in precario sia pubbliche che private sono soggette ad autorizzazione:
- lottizzazione di aree a scopo edificatorio;
- opere di urbanizzazione;
- nuove costruzioni;
- ampliamenti, sopraelevazioni, ricostruzioni anche parziali;
- modifiche e riattamenti dell'aspetto esterno dei fabbricati;
- modifiche nell'ubicazione di costruzioni trasferibili;
- demolizioni;
- costruzione, restauro, modifiche, demolizione e ricostruzione di muri di cinte, cancellate, recinzioni, prospicienti spazi di uso pubblico, chioschi permanenti e provvisori;
- scavi, rinterri, muri di sostegno e rilevati in genere, quando modificano in misura notevole lo stato dei luoghi, fognature, acquedotto;
- cappelle, edicole e monumenti funerari in genere;
- abbattimento di alberi in zone destinate dal P.R.G. a parchi e giardini privati ed in complessi alberati di valore ambientale;
- aperture e modifiche di accessi privati sulle fronti stradali e su aree pubbliche;
- costruzione o trasformazione di vetrine, collocamento di insegne, mostre, cartelli od affissi pubblicitari od indicatori, lumi, memorie, monumenti, costruzione di tettorie, pensiline, verande o tende all'esterno di edifici, anche provvisorie, in luoghi pubblici aperti o prospettanti luoghi pubblici;
- esecuzione di manutenzione straordinaria, qualora comporti installazioni di ponteggi o scale mobili o ponti volanti;
- installazione di condutture elettriche, telefoniche, di gas, fognature, ecc., sia da parte di privati che di società concessionaria, nei suoli pubblici e privati e negli esterni di edifici esistenti;
- rivestimenti, decorazioni, e tinteggiatura di edifici.

Quando le opere siano da eseguirsi per ordine dell'autorità giudiziaria, si dovrà fare esplicita menzione nella domanda di licenza, precisando gli estremi della sentenza e riportando integralmente la parte del dispositivo precisante le opere ordinate.

Nessuna modificazione o riduzione potrà apportarsi in corso di lavoro, alle opere autorizzate, prima di averne chiesta ed ottenuta licenza, equivalendo ciò ad esecuzione abusiva di opere edilizie ai sensi del succitato articolo 31 della Legge urbanistica.","Le seguenti opere, sia pubbliche che private, devono avere un'autorizzazione:

- Lottizzazione di aree per costruzioni.
- Opere di urbanizzazione.
- Nuove costruzioni.
- Ampliamenti, sopraelevazioni e ricostruzioni, anche parziali.
- Modifiche e riattamenti dell'aspetto esterno degli edifici.
- Cambiamenti nella posizione di costruzioni trasferibili.
- Demolizioni.
- Costruzione, restauro, modifiche, demolizione e ricostruzione di muri di cinta, cancellate, recinzioni, chioschi permanenti e provvisori, che si affacciano su spazi pubblici.
- Scavi, rinterri, muri di sostegno e rilevati che cambiano notevolmente lo stato dei luoghi, fognature e acquedotti.
- Cappelle, edicole e monumenti funerari.
- Abbattimento di alberi in aree destinate a parchi e giardini privati, e in complessi alberati di valore ambientale.
- Aperture e modifiche di accessi privati su strade e aree pubbliche.
- Costruzione o modifica di vetrine, installazione di insegne, mostre, cartelli pubblicitari, lumi, memorie, monumenti, e costruzione di tettorie, pensiline, verande o tende all'esterno degli edifici, anche se provvisorie, in spazi pubblici.
- Manutenzione straordinaria che richiede l'uso di ponteggi, scale mobili o ponti volanti.
- Installazione di condutture elettriche, telefoniche, di gas e fognature, sia da parte di privati che di società, in suoli pubblici e privati e all'esterno di edifici esistenti.
- Rivestimenti, decorazioni e tinteggiatura di edifici.

Se le opere devono essere eseguite per ordine dell'autorità giudiziaria, è necessario indicarlo nella domanda di licenza, specificando i dettagli della sentenza e riportando la parte del dispositivo che descrive le opere ordinate.

Non è possibile apportare modifiche o riduzioni alle opere autorizzate durante i lavori, senza aver prima richiesto e ottenuto una nuova licenza. Questo è considerato un'esecuzione abusiva di opere edilizie, secondo l'articolo 31 della Legge urbanistica."
molise,Regolamento Edilizio e Norme Techiche di Attuazione,2,Art. 8 - Opere non soggette ad autorizzazione,"Non sono soggette alla autorizzazione:
- le opere pubbliche da eseguirsi direttamente da Amministrazioni Statali. Tali Amministrazioni comunque devono depositare presso il Sindaco prima dell'inizio di qualsiasi opera, la prova dell'accertamento di cui agli articoli 29 e 31 comma 2° della vigente legge urbanistica;
- (voce eliminata)
- le opere e le installazioni per la segnaletica stradale orizzontale e verticale, in applicazione del Codice della strada;
- le opere in ordinaria e straordinaria manutenzione che non comportino modificazioni dei fabbricati e comunque non interessino edifici tutelati ai sensi della legge 1 giugno1939, n. 1089;
- la costruzione di baracche da cantiere e le protezioni stagionali;
- gli impianti di servizi accessori dei fabbricati come illuminazione, energia industriale, gas, telefono, riscaldamento, ventilazione, ascensori, montacarichi ed opere inerenti, salvo l'osservanza delle disposizioni di Legge e di Regolamento speciali e solo nel caso che tali impianti non comportino la esecuzione di opere visibili all'esterno;
- le opere di assoluta urgenza e di necessità immediata ordinata dal Sindaco.

Del pari non è richiesta l'autorizzazione per la modificazione della situazione in atto del suolo, per eseguirvi strade, scavi, spianamenti, canali e, in genere, qualsiasi alterazione di sopra e sottosuolo che risponda ad esigenza di carattere agrario o minerario.

L'esenzione dell'autorizzazione non esonera l'interessato dall'obbligo della preventiva denuncia agli effetti dell'applicazione della imposta di consumo o da altra imposta sostitutiva di questa sui materiali od apparecchi impiegati.","Non è necessaria l'autorizzazione per:

- le opere pubbliche realizzate direttamente dalle Amministrazioni Statali. Queste Amministrazioni devono comunque presentare al Sindaco, prima di iniziare i lavori, la prova dell'accertamento previsto dagli articoli 29 e 31, comma 2, della legge urbanistica vigente;
- le opere e le installazioni per la segnaletica stradale orizzontale e verticale, secondo quanto stabilito dal Codice della strada;
- le opere di ordinaria e straordinaria manutenzione che non modificano i fabbricati e non riguardano edifici tutelati dalla legge 1 giugno 1939, n. 1089;
- la costruzione di baracche da cantiere e le protezioni stagionali;
- gli impianti di servizi accessori ai fabbricati, come illuminazione, energia industriale, gas, telefono, riscaldamento, ventilazione, ascensori e montacarichi. Questi impianti devono rispettare le leggi e i regolamenti speciali e non devono comportare opere visibili all'esterno;
- le opere di assoluta urgenza e necessità immediata ordinate dal Sindaco.

Non è richiesta l'autorizzazione nemmeno per modificare il suolo, per realizzare strade, scavi, spianamenti, canali e, in generale, per qualsiasi alterazione del sopra e sottosuolo che risponda a esigenze agrarie o minerarie.

L'esenzione dall'autorizzazione non esonera l'interessato dall'obbligo di presentare una denuncia per l'applicazione dell'imposta di consumo o di altre imposte sostitutive sui materiali o apparecchi utilizzati."
molise,Regolamento Edilizio e Norme Techiche di Attuazione,3,Art. 26 - Occupazione temporanea e manomissione del suolo pubblico,"Nel caso di necessità di occupazione di suolo pubblico, deve essere fatta separata domanda al Sindaco con la indicazione planimetrica dell'area da includere nel recinto di cantiere, al fine di ottenere la concessione temporanea per la durata presunta dei lavori.

La concessione è rinnovabile di sei mesi in sei mesi ed è subordinata al pagamento della tassa di occupazione di spazi ed aree pubbliche ed al versamento cauzionale, per la rimessa in ripristino, sia di terrazzamento sia di pavimentazione o vegetazione, allo scadere della concessione oppure in caso di prolungata sospensione dei lavori.

Il predetto deposito cauzionale viene restituito per intero o in parte, a seconda che il ripristino sia stato eseguito a regola d'arte o meno, trascorsi 60 (sessanta) giorni dall'avvenuto ripristino del suolo manomesso.","Se hai bisogno di occupare un'area pubblica, devi fare una domanda al Sindaco. Nella domanda, indica chiaramente l'area che vuoi includere nel recinto di cantiere. Questo ti permetterà di ottenere una concessione temporanea per la durata prevista dei lavori.

La concessione può essere rinnovata ogni sei mesi. Per rinnovarla, devi pagare la tassa per l'occupazione di spazi pubblici e versare una cauzione. Questa cauzione serve per garantire il ripristino dell'area, sia che si tratti di terrazzamento, pavimentazione o vegetazione, alla scadenza della concessione o se i lavori si fermano per un lungo periodo.

La cauzione verrà restituita completamente o in parte, a seconda che il ripristino sia stato fatto correttamente. La restituzione avverrà 60 giorni dopo che il suolo è stato ripristinato."
molise,Regolamento Edilizio e Norme Techiche di Attuazione,4,Art. 27 - Controllo sulla esecuzione dei lavori,"Ogni costruzione è soggetta al controllo dell'Autorità Comunale durante la esecuzione dei lavori.

La vigilanza sulla esecuzione delle opere viene esercitata da Funzionari od Agenti Comunali i quali dovranno avere libero accesso agli immobili.","Ogni costruzione deve essere controllata dall'Autorità Comunale mentre si svolgono i lavori.

I Funzionari o Agenti Comunali vigilano sull'esecuzione delle opere e devono avere libero accesso agli immobili."
molise,Regolamento Edilizio e Norme Techiche di Attuazione,5,Art. 28 - Visite di controllo - termini e modalità,"Durante l'esecuzione dei lavori i proprietari dovranno chiedere per iscritto l'effettuazione delle seguenti tre visite di funzionari o agenti municipali per constatare il regolare andamento e l'esatta corrispondenza delle opere in esecuzione col progetto approvato ed eventuali varianti preventivamente autorizzate:
- Visita alle fondazioni: La prima visita verrà effettuata non appena le opere di fondazione siano ultimate
- Visita al rustico: La seconda visita verrà effettuata non appena ultimata la costruzione delle strutture portanti ivi comprese le murature d'ambito, scale, coperture e tavolati divisori.
- Visita ai lavori ultimati: La terza visita verrà effettuata a lavori ultimati per constatare in via definitiva la corrispondenza delle opere ivi comprese tutte le rifiniture e materiali impiegati per i rivestimenti esterni, al progetto approvato e alle eventuali varianti preventivamente autorizzate.

Dell'obbligo della richiesta scritta delle visite di controllo di cui ai punti a, b, e c, verrà fatta menzione nelle prescrizioni contenute nella licenza di costruzione.

Qualora nel corso delle suddette visite si accertasse la difformità delle opere eseguite da quelle approvate, si procederà nei confronti dei trasgressori a termine di legge.

Per ogni visita sarà redatto apposito verbale in duplice copia di cui una deve rimanere in cantiere.

La mancata visita da parte dei servizi comunali non esime il titolare della licenza di costruzione il Direttore dei lavori o l'assuntore dei lavori dalle loro responsabilità circa l'inosservanza tanto delle norme generali di legge o di regolamento quanto delle modalità esecutive che siano fissate nella licenza di costruzione.","Durante i lavori, i proprietari devono richiedere per iscritto tre visite da parte di funzionari o agenti del comune. Queste visite servono a controllare che i lavori siano eseguiti correttamente e che corrispondano al progetto approvato e alle eventuali modifiche autorizzate in anticipo. Le visite sono le seguenti:

1. **Visita alle fondazioni**: Questa visita avverrà non appena le fondazioni saranno completate.
   
2. **Visita al rustico**: Questa visita si svolgerà dopo il completamento delle strutture portanti, comprese le murature, le scale, le coperture e i divisori.

3. **Visita ai lavori ultimati**: Questa visita avverrà quando i lavori saranno finiti, per verificare che tutto, comprese le rifiniture e i materiali esterni, corrisponda al progetto approvato e alle eventuali modifiche autorizzate.

L'obbligo di richiedere queste visite sarà indicato nelle istruzioni della licenza di costruzione.

Se durante le visite si riscontrano differenze tra i lavori eseguiti e quelli approvati, si prenderanno provvedimenti legali contro i responsabili.

Per ogni visita sarà redatto un verbale in due copie, di cui una deve rimanere in cantiere.

La mancata visita da parte dei servizi comunali non solleva il titolare della licenza di costruzione, il Direttore dei lavori o l'assuntore dai loro obblighi riguardo al rispetto delle leggi e delle regole stabilite nella licenza di costruzione."
molise,Regolamento Edilizio e Norme Techiche di Attuazione,6,Art. 29 - Cautele contro danni a manufatti per servizi pubblici,"Qualora per l'esecuzione di opere occorra manomettere il suolo e sottosuolo pubblico o costruire recinzioni e ponteggi, il costruttore dovrà:
- Ottenere l'autorizzazione dell'Amministrazione Comunale;
- Adottare le cautele necessarie per evitare danni ai relativi manufatti e condutture;
- Dare avviso agli Uffici od Impresa che eserciscono servizi pubblici.","Se un costruttore deve lavorare sul suolo o sottosuolo pubblico, o costruire recinzioni e ponteggi, deve:

- Ottenere l'autorizzazione dal Comune;
- Prendere le precauzioni necessarie per non danneggiare i manufatti e le condutture;
- Informare gli Uffici o le Imprese che gestiscono i servizi pubblici."
molise,Regolamento Edilizio e Norme Techiche di Attuazione,7,Art. 30 - Interruzione dei lavori ed obblighi relativi,"In caso di interruzione delle opere il proprietario dovrà fare eseguire i lavori necessari a mantenere la solidità della parte costruita ed a togliere eventuali deturpazioni.

In caso di inadempienza il Sindaco potrà provvedere d'Ufficio, ai sensi dell'art. 153 del T.U. Legge Comunale e Provinciale, con spese a carico degli interessati.

Trascorso un mese dalla interruzione delle opere e salvo il caso che questa dipenda da provate cause di forza maggiore, sarà facoltà del Sindaco di far cessare l'occupazione di suolo pubblico eventualmente autorizzata.","Se i lavori vengono interrotti, il proprietario deve eseguire i lavori necessari per mantenere la solidità della costruzione e rimuovere eventuali deturpazioni.

Se il proprietario non rispetta questo obbligo, il Sindaco può intervenire direttamente, secondo l'articolo 153 del T.U. Legge Comunale e Provinciale, e le spese saranno a carico del proprietario.

Se passano 30 giorni dall'interruzione dei lavori, e a meno che non ci siano cause di forza maggiore documentate, il Sindaco può decidere di far cessare l'occupazione del suolo pubblico che era stata autorizzata."
molise,Regolamento Edilizio e Norme Techiche di Attuazione,8,Art. 31 - Demolizioni,"Nelle opere di demolizioni è vietato tenere accumulati in qualsiasi luogo, materiali provenienti dalle demolizioni stesse, quando possa esservi pericolo di incendio ed è vietato accumulare materiali pesanti nei piani superiori di un edificio.

È vietato altresì calare materiali di demolizioni verso la via pubblica; quando ciò sia reso necessario dalla natura delle opere o dei luoghi, i materiali stessi dovranno venir calati entro contenitori o per appositi condotti o mediante corde od altri mezzi che diano garanzia di sicurezza.

Dovranno, altresì, osservarsi le eventuali prescrizioni stabilite dagli altri regolamenti comunali ed adottarsi tutte quelle speciali cautele che l'Autorità Comunale potrà ordinare caso per caso e dovranno adottarsi gli accorgimenti atti ad evitare il polverio.","Durante le demolizioni, è vietato accumulare materiali in qualsiasi luogo se ciò può causare un pericolo di incendio. Inoltre, non è permesso accumulare materiali pesanti nei piani superiori di un edificio.

È anche vietato far scendere materiali di demolizione verso la strada. Se è necessario farlo a causa della natura dei lavori o dei luoghi, i materiali devono essere calati in contenitori, attraverso appositi condotti, o con corde e altri mezzi sicuri.

Inoltre, è importante seguire le regole stabilite da altri regolamenti comunali e adottare le precauzioni speciali che l'Autorità Comunale potrà richiedere di volta in volta. Infine, è necessario prendere misure per evitare la formazione di polvere."
toscana,Regolamento per il conseguimento dell’attestato di idoneità professionale all’esercizio di autotrasportatore di merci per conto terzi e di autotrasporto di persone su strada,1,Art. 1 (Oggetto e finalità),"La Città Metropolitana disciplina con il presente Regolamento i criteri e le modalità per rilascio dell'autorizzazione per l'esercizio dei servizi autorizzati di trasporto pubblico, esercitata senza oneri finanziari a carico della Pubblica Amministrazione, di sua competenza ai sensi dell'art. 14 L.R. 42/98, al fine di:
- tutelare la concorrenza tra le imprese e la trasparenza sul mercato;
- tutelare il diritto alla salute ed alla salubrità ambientale;
- garantire la sicurezza dei viaggiatori;
- stabilire le condizioni idonee al soddisfacimento della domanda di mobilità, nell'ambito dei servizi automobilistici di competenza provinciale non gravati dall'imposizione di obblighi di servizio.

La materia è disciplinata dalle seguenti fonti normative:
- Legge Regionale 31 luglio 1998, n.42 ""Norme per il trasporto pubblico locale"" e ss.mm. e ii.;
- Decreto Legislativo 19 novembre 1997, n. 422 ""Conferimento alle regioni ed agli enti locali di funzioni e compiti in materia di trasporto pubblico locale, a norma dell'articolo 4, comma 4, della legge 15 marzo 1997, n. 59"";
- D.P.R. 11 luglio 1980, n. 753 ""Nuove norme in materia di polizia, sicurezza e regolarità dell'esercizio delle ferrovie e di altri servizi di trasporto"".
- Reg.(CE) 21 ottobre 2009, n. 1071/2009 ""Regolamento del parlamento europeo e del Consiglio che stabilisce norme comuni sulle condizioni da rispettare per esercitare l'attività di trasportatore su strada e abroga la direttiva 96/26/CE del Consiglio""
- Decreto Ministero delle Infrastrutture e dei trasporti 25 novembre 2011 contenente Disposizioni tecniche di prima applicazione del Regolamento (CE) n. 1071/2009","La Città Metropolitana stabilisce con questo Regolamento le regole per rilasciare l'autorizzazione ai servizi di trasporto pubblico. Questi servizi non comportano costi per la Pubblica Amministrazione, come previsto dall'art. 14 della Legge Regionale 42/98. Gli obiettivi sono:

- proteggere la concorrenza tra le imprese e garantire la trasparenza nel mercato;
- tutelare il diritto alla salute e all'ambiente;
- garantire la sicurezza dei viaggiatori;
- creare le condizioni per soddisfare la domanda di mobilità nei servizi automobilistici di competenza provinciale, senza obblighi di servizio.

Le norme che regolano questa materia sono:

- Legge Regionale 31 luglio 1998, n. 42 ""Norme per il trasporto pubblico locale"" e successive modifiche;
- Decreto Legislativo 19 novembre 1997, n. 422 ""Conferimento alle regioni e agli enti locali di funzioni e compiti in materia di trasporto pubblico locale, ai sensi dell'articolo 4, comma 4, della legge 15 marzo 1997, n. 59"";
- D.P.R. 11 luglio 1980, n. 753 ""Nuove norme in materia di polizia, sicurezza e regolarità dell'esercizio delle ferrovie e di altri servizi di trasporto"";
- Regolamento (CE) 21 ottobre 2009, n. 1071/2009 ""Regolamento del Parlamento Europeo e del Consiglio che stabilisce norme comuni per esercitare l'attività di trasportatore su strada, abrogando la direttiva 96/26/CE del Consiglio"";
- Decreto del Ministero delle Infrastrutture e dei Trasporti 25 novembre 2011 con le disposizioni tecniche di prima applicazione del Regolamento (CE) n. 1071/2009."
toscana,Regolamento per il conseguimento dell’attestato di idoneità professionale all’esercizio di autotrasportatore di merci per conto terzi e di autotrasporto di persone su strada,2,Art. 3 (Condizioni per l'esercizio dell'attività),"I servizi di cui al precedente art. 2, sono soggetti ad autorizzazione della durata di anni tre, rilasciata dalla Direzione competente per materia della Città Metropolitana di Firenze, secondo le modalità ed i criteri di cui ai successivi artt. 4 e 5. L'autorizzazione può avere una durata inferiore a quella sopra indicata, in aderenza ad eventuali prescrizioni e/o limitazioni imposte dai Comuni territorialmente competenti. Qualsiasi vettore per conto terzi purché in possesso dei requisiti richiesti può essere autorizzato ad effettuare i servizi disciplinati dal presente regolamento, senza discriminazione motivata dalla sua nazionalità o dal luogo di stabilimento. La validità triennale dell'autorizzazione decorre dalla data di rilascio o dalla data indicata nell'atto autorizzatorio e può essere rinnovata.

Per ottenere le autorizzazioni di cui ai precedenti commi l'impresa richiedente, iscritta al registro delle imprese di cui all'art. 2188 del codice civile ed in possesso dei requisiti di onorabilità, idoneità finanziaria e professionale previsti dalla normativa vigente per l'accesso alla professione di trasportatore di viaggiatori su strada, deve soddisfare le seguenti condizioni:
- essere autorizzata, ai sensi dell'art. 10 Regolamento CE n. 1071/2009, all'esercizio della professione di trasportatore su strada di persone ed essere iscritta la Registro Elettronico Nazionale di cui all'art. 16 del medesimo Regolamento CE e all'art. 11 del Decreto Dirigenziale del Capo Dipartimento per i Trasporti, la Navigazione ed i Sistemi informativi e statistici del 25/11/2011 n. 291;
- applicare nei confronti degli addetti, in materia di rapporto di lavoro, le norme di diritto comune e le norme del contratto collettivo nazionale di lavoro di settore;
- rispettare le disposizioni di cui all'art.1, comma 5, del Regolamento (CEE) n.1191 del 26 giugno 1969, così come sostituito dal Regolamento (CEE) n.1893/91 del 20 giugno 1991, in materia di separazione contabile, nell'ipotesi in cui la medesima gestisca anche servizi di trasporto di persone soggetti ad obblighi di servizio pubblico;
- disporre di personale, impianti e strutture in misura idonea ad assicurare il regolare esercizio del servizio;
- disporre di autobus conformi alla classificazione di cui al Decreto del Ministro delle Infrastrutture e dei Trasporti 23 dicembre 2003, non acquistati con sovvenzioni pubbliche escluse quelle di cui abbia beneficiato la totalità delle imprese. Ai fini del rispetto dei principi di cui all'articolo 1 del presente Regolamento, di tutela del diritto alla salute, alla salubrità ambientale ed alla sicurezza dei viaggiatori, è facoltà della Città Metropolitana prescrivere, di volta in volta, l'impiego di veicoli a basso impatto ambientale e specificarne le relative caratteristiche tecniche;
- fornire l'elenco delle fermate e dei percorsi da depositare agli atti della Direzione competente per materia della Città Metropolitana di Firenze;
- ottenere, da parte dei competenti organi, il nulla osta sul percorso e sulle aree di fermata del servizio proposto ai sensi della normativa in materia di sicurezza;
- ottenere dal Comune/i sul cui territorio si intende svolgere il servizio di trasporto parere favorevole vincolante sull'idoneità del percorso proposto e sull'ubicazione delle relative fermate;
- proporre un servizio autorizzato che non comprometta gravemente la vitalità di un servizio ferroviario.

L'autorizzazione viene negata con provvedimento motivato quando l'impresa richiedente o il servizio proposto non soddisfino le condizioni previste dal presente Regolamento o non siano conformi alle leggi.

Il fatto che un vettore pratichi prezzi inferiori a quelli proposti da altri vettori richiedenti, oppure che il collegamento in questione sia già effettuato da altri vettori nel medesimo regime di autorizzazione, non può di per sé costituire motivo per respingere la domanda.

L'autorizzazione può essere negata ove si renda necessario limitare il numero delle autorizzazioni da rilasciare per effetto di provvedimenti adottati in materia di regolazione della circolazione stradale, nonché per ragioni di salvaguardia ambientale, dalle Amministrazioni competenti per territorio.

L'Amministrazione metropolitana può proporre al richiedente integrazioni a modifica del programma di esercizio e degli orari relativamente al servizio per il quale viene richiesta l'autorizzazione, al fine di migliorare la qualità del servizio reso o di una più efficace integrazione con i servizi programmati, sempre nel rispetto della non sovrapposizione o interferenza.","I servizi descritti nell'articolo 2 devono essere autorizzati per tre anni dalla Direzione competente della Città Metropolitana di Firenze. Le modalità e i criteri per l'autorizzazione sono spiegati negli articoli 4 e 5. L'autorizzazione può durare meno di tre anni se i Comuni competenti impongono prescrizioni o limitazioni. Qualsiasi vettore che soddisfi i requisiti richiesti può essere autorizzato a svolgere i servizi previsti da questo regolamento, senza discriminazioni legate alla nazionalità o al luogo di stabilimento. L'autorizzazione è valida per tre anni dalla data di rilascio o dalla data indicata nel documento e può essere rinnovata.

Per ottenere l'autorizzazione, l'impresa richiedente deve essere iscritta al registro delle imprese e deve avere i requisiti di onorabilità, idoneità finanziaria e professionale richiesti per la professione di trasportatore di viaggiatori su strada. Deve anche soddisfare le seguenti condizioni:
- Essere autorizzata, secondo l'articolo 10 del Regolamento CE n. 1071/2009, a esercitare la professione di trasportatore su strada di persone e iscriversi al Registro Elettronico Nazionale.
- Applicare le norme di diritto comune e il contratto collettivo nazionale di lavoro per i propri dipendenti.
- Rispettare le norme sulla separazione contabile se gestisce anche servizi di trasporto di persone soggetti a obblighi di servizio pubblico.
- Avere personale, impianti e strutture adeguati per garantire il regolare svolgimento del servizio.
- Disporre di autobus conformi alle normative vigenti, che non siano stati acquistati con sovvenzioni pubbliche, tranne quelle generali per tutte le imprese. La Città Metropolitana può richiedere l'uso di veicoli a basso impatto ambientale e specificarne le caratteristiche tecniche.
- Fornire un elenco delle fermate e dei percorsi da depositare presso la Direzione competente della Città Metropolitana di Firenze.
- Ottenere il nulla osta sul percorso e sulle aree di fermata da parte degli organi competenti in materia di sicurezza.
- Ottenere un parere favorevole vincolante dal Comune o dai Comuni in cui si intende svolgere il servizio riguardo all'idoneità del percorso e delle fermate.
- Proporre un servizio autorizzato che non danneggi gravemente un servizio ferroviario esistente.

L'autorizzazione può essere negata se l'impresa richiedente o il servizio proposto non soddisfano le condizioni del regolamento o non rispettano le leggi.

Il fatto che un vettore offra prezzi più bassi rispetto ad altri o che il servizio sia già fornito da altri vettori non è motivo sufficiente per respingere la domanda.

L'autorizzazione può essere negata se è necessario limitare il numero di autorizzazioni a causa di provvedimenti sulla circolazione stradale o per motivi di salvaguardia ambientale, da parte delle Amministrazioni competenti.

L'Amministrazione metropolitana può chiedere al richiedente di modificare il programma di esercizio e gli orari del servizio per migliorare la qualità del servizio o per garantire una migliore integrazione con i servizi esistenti, evitando sovrapposizioni o interferenze."
