region,topic,progress,title,text,simplified_text
molise,Regolamento Edilizio e Norme Techiche di Attuazione,2,Art. 8 - Opere non soggette ad autorizzazione,"Non sono soggette alla autorizzazione:
- le opere pubbliche da eseguirsi direttamente da Amministrazioni Statali. Tali Amministrazioni comunque devono depositare presso il Sindaco prima dell'inizio di qualsiasi opera, la prova dell'accertamento di cui agli articoli 29 e 31 comma 2° della vigente legge urbanistica;
- (voce eliminata)
- le opere e le installazioni per la segnaletica stradale orizzontale e verticale, in applicazione del Codice della strada;
- le opere in ordinaria e straordinaria manutenzione che non comportino modificazioni dei fabbricati e comunque non interessino edifici tutelati ai sensi della legge 1 giugno1939, n. 1089;
- la costruzione di baracche da cantiere e le protezioni stagionali;
- gli impianti di servizi accessori dei fabbricati come illuminazione, energia industriale, gas, telefono, riscaldamento, ventilazione, ascensori, montacarichi ed opere inerenti, salvo l'osservanza delle disposizioni di Legge e di Regolamento speciali e solo nel caso che tali impianti non comportino la esecuzione di opere visibili all'esterno;
- le opere di assoluta urgenza e di necessità immediata ordinata dal Sindaco.

Del pari non è richiesta l'autorizzazione per la modificazione della situazione in atto del suolo, per eseguirvi strade, scavi, spianamenti, canali e, in genere, qualsiasi alterazione di sopra e sottosuolo che risponda ad esigenza di carattere agrario o minerario.

L'esenzione dell'autorizzazione non esonera l'interessato dall'obbligo della preventiva denuncia agli effetti dell'applicazione della imposta di consumo o da altra imposta sostitutiva di questa sui materiali od apparecchi impiegati.","Non serve l'autorizzazione per:

- le opere pubbliche realizzate direttamente dalle Amministrazioni Statali. Queste Amministrazioni devono comunque depositare presso il Sindaco, prima di iniziare qualsiasi opera, la prova dell'accertamento previsto dagli articoli 29 e 31 comma 2 della legge urbanistica vigente;
- le opere e le installazioni per la segnaletica stradale orizzontale e verticale, secondo il Codice della strada;
- le opere di manutenzione ordinaria e straordinaria che non modificano i fabbricati e non riguardano edifici tutelati dalla legge del 1 giugno 1939, n. 1089;
- la costruzione di baracche da cantiere e protezioni stagionali;
- gli impianti di servizi accessori dei fabbricati come illuminazione, energia industriale, gas, telefono, riscaldamento, ventilazione, ascensori e montacarichi, a condizione che rispettino le leggi e i regolamenti speciali e che non comportino opere visibili all'esterno;
- le opere di assoluta urgenza e necessità immediata ordinate dal Sindaco.

Non serve l'autorizzazione nemmeno per modificare il suolo per realizzare strade, scavi, spianamenti, canali e altre alterazioni del terreno, se rispondono a esigenze agrarie o minerarie.

Anche se non serve l'autorizzazione, chi esegue i lavori deve comunque denunciare in anticipo l'uso di materiali o apparecchi per l'applicazione dell'imposta di consumo o di un'altra imposta sostitutiva."
molise,Regolamento Edilizio e Norme Techiche di Attuazione,3,Art. 26 - Occupazione temporanea e manomissione del suolo pubblico,"Nel caso di necessità di occupazione di suolo pubblico, deve essere fatta separata domanda al Sindaco con la indicazione planimetrica dell'area da includere nel recinto di cantiere, al fine di ottenere la concessione temporanea per la durata presunta dei lavori.

La concessione è rinnovabile di sei mesi in sei mesi ed è subordinata al pagamento della tassa di occupazione di spazi ed aree pubbliche ed al versamento cauzionale, per la rimessa in ripristino, sia di terrazzamento sia di pavimentazione o vegetazione, allo scadere della concessione oppure in caso di prolungata sospensione dei lavori.

Il predetto deposito cauzionale viene restituito per intero o in parte, a seconda che il ripristino sia stato eseguito a regola d'arte o meno, trascorsi 60 (sessanta) giorni dall'avvenuto ripristino del suolo manomesso.","Se hai bisogno di occupare suolo pubblico, devi fare una domanda separata al Sindaco. Nella domanda, devi indicare su una mappa l'area che vuoi includere nel recinto del cantiere. Questo serve per ottenere il permesso temporaneo per il tempo previsto dei lavori.

Puoi rinnovare il permesso ogni sei mesi. Per ottenerlo, devi pagare la tassa per l'occupazione di spazi pubblici e versare una cauzione. Questa cauzione serve per riparare il suolo, come terrazze, pavimentazione o vegetazione, alla fine del permesso o se i lavori si fermano a lungo.

Restituiamo la cauzione, tutta o in parte, dopo 60 giorni dal ripristino del suolo. La restituzione dipende da quanto bene è stato fatto il ripristino."
molise,Regolamento Edilizio e Norme Techiche di Attuazione,4,Art. 27 - Controllo sulla esecuzione dei lavori,"Ogni costruzione è soggetta al controllo dell'Autorità Comunale durante la esecuzione dei lavori.

La vigilanza sulla esecuzione delle opere viene esercitata da Funzionari od Agenti Comunali i quali dovranno avere libero accesso agli immobili.","L'Autorità Comunale controlla ogni costruzione mentre i lavori sono in corso.

Funzionari o Agenti Comunali si occupano di vigilare sull'esecuzione delle opere e devono poter accedere liberamente agli immobili."
molise,Regolamento Edilizio e Norme Techiche di Attuazione,5,Art. 28 - Visite di controllo - termini e modalità,"Durante l'esecuzione dei lavori i proprietari dovranno chiedere per iscritto l'effettuazione delle seguenti tre visite di funzionari o agenti municipali per constatare il regolare andamento e l'esatta corrispondenza delle opere in esecuzione col progetto approvato ed eventuali varianti preventivamente autorizzate:
- Visita alle fondazioni: La prima visita verrà effettuata non appena le opere di fondazione siano ultimate
- Visita al rustico: La seconda visita verrà effettuata non appena ultimata la costruzione delle strutture portanti ivi comprese le murature d'ambito, scale, coperture e tavolati divisori.
- Visita ai lavori ultimati: La terza visita verrà effettuata a lavori ultimati per constatare in via definitiva la corrispondenza delle opere ivi comprese tutte le rifiniture e materiali impiegati per i rivestimenti esterni, al progetto approvato e alle eventuali varianti preventivamente autorizzate.

Dell'obbligo della richiesta scritta delle visite di controllo di cui ai punti a, b, e c, verrà fatta menzione nelle prescrizioni contenute nella licenza di costruzione.

Qualora nel corso delle suddette visite si accertasse la difformità delle opere eseguite da quelle approvate, si procederà nei confronti dei trasgressori a termine di legge.

Per ogni visita sarà redatto apposito verbale in duplice copia di cui una deve rimanere in cantiere.

La mancata visita da parte dei servizi comunali non esime il titolare della licenza di costruzione il Direttore dei lavori o l'assuntore dei lavori dalle loro responsabilità circa l'inosservanza tanto delle norme generali di legge o di regolamento quanto delle modalità esecutive che siano fissate nella licenza di costruzione.","Durante i lavori, i proprietari devono richiedere per iscritto tre visite da parte di funzionari o agenti municipali. Queste visite servono a verificare che i lavori siano eseguiti correttamente e in linea con il progetto approvato e le eventuali modifiche autorizzate:

1. **Visita alle fondazioni**: Questa visita avviene appena le opere di fondazione sono completate.
   
2. **Visita al rustico**: Questa visita avviene quando sono completate le strutture portanti, comprese le mura perimetrali, le scale, le coperture e le pareti divisorie.

3. **Visita ai lavori ultimati**: Questa visita avviene a lavori finiti per verificare che tutto, comprese le rifiniture e i materiali usati per i rivestimenti esterni, corrisponda al progetto approvato e alle eventuali modifiche autorizzate.

La necessità di richiedere queste visite sarà indicata nelle prescrizioni della licenza di costruzione.

Se durante le visite si scopre che i lavori non rispettano il progetto approvato, si prenderanno provvedimenti legali contro i responsabili.

Per ogni visita, verrà redatto un verbale in due copie, una delle quali deve rimanere in cantiere.

Se i servizi comunali non effettuano una visita, il titolare della licenza di costruzione, il Direttore dei lavori o l'appaltatore non sono esonerati dalle loro responsabilità. Devono comunque rispettare le leggi, i regolamenti e le modalità esecutive indicate nella licenza di costruzione."
molise,Regolamento Edilizio e Norme Techiche di Attuazione,6,Art. 29 - Cautele contro danni a manufatti per servizi pubblici,"Qualora per l'esecuzione di opere occorra manomettere il suolo e sottosuolo pubblico o costruire recinzioni e ponteggi, il costruttore dovrà:
- Ottenere l'autorizzazione dell'Amministrazione Comunale;
- Adottare le cautele necessarie per evitare danni ai relativi manufatti e condutture;
- Dare avviso agli Uffici od Impresa che eserciscono servizi pubblici.","Se per realizzare dei lavori è necessario scavare nel suolo pubblico o costruire recinzioni e ponteggi, il costruttore deve:

- Chiedere l'autorizzazione al Comune;
- Prendere le precauzioni necessarie per evitare danni a strutture e tubature;
- Informare gli uffici o le aziende che gestiscono i servizi pubblici."
molise,Regolamento Edilizio e Norme Techiche di Attuazione,7,Art. 30 - Interruzione dei lavori ed obblighi relativi,"In caso di interruzione delle opere il proprietario dovrà fare eseguire i lavori necessari a mantenere la solidità della parte costruita ed a togliere eventuali deturpazioni.

In caso di inadempienza il Sindaco potrà provvedere d'Ufficio, ai sensi dell'art. 153 del T.U. Legge Comunale e Provinciale, con spese a carico degli interessati.

Trascorso un mese dalla interruzione delle opere e salvo il caso che questa dipenda da provate cause di forza maggiore, sarà facoltà del Sindaco di far cessare l'occupazione di suolo pubblico eventualmente autorizzata.","Se i lavori si interrompono, il proprietario deve fare i lavori necessari per mantenere stabile la parte costruita e rimuovere eventuali danni estetici.

Se il proprietario non lo fa, il Sindaco può intervenire direttamente, secondo l'articolo 153 della Legge Comunale e Provinciale, e le spese saranno a carico del proprietario.

Dopo un mese dall'interruzione dei lavori, a meno che non ci siano cause di forza maggiore dimostrate, il Sindaco può revocare l'autorizzazione all'occupazione del suolo pubblico."
molise,Regolamento Edilizio e Norme Techiche di Attuazione,8,Art. 31 - Demolizioni,"Nelle opere di demolizioni è vietato tenere accumulati in qualsiasi luogo, materiali provenienti dalle demolizioni stesse, quando possa esservi pericolo di incendio ed è vietato accumulare materiali pesanti nei piani superiori di un edificio.

È vietato altresì calare materiali di demolizioni verso la via pubblica; quando ciò sia reso necessario dalla natura delle opere o dei luoghi, i materiali stessi dovranno venir calati entro contenitori o per appositi condotti o mediante corde od altri mezzi che diano garanzia di sicurezza.

Dovranno, altresì, osservarsi le eventuali prescrizioni stabilite dagli altri regolamenti comunali ed adottarsi tutte quelle speciali cautele che l'Autorità Comunale potrà ordinare caso per caso e dovranno adottarsi gli accorgimenti atti ad evitare il polverio.","Durante le demolizioni, non si possono accumulare materiali in luoghi dove c'è rischio di incendio. Inoltre, non si possono mettere materiali pesanti nei piani superiori di un edificio.

È vietato anche far cadere materiali di demolizione sulla strada. Se è necessario, bisogna usare contenitori, condotti appositi, corde o altri mezzi sicuri per calarli.

Bisogna seguire le regole degli altri regolamenti comunali e adottare le precauzioni speciali che il Comune può richiedere. Inoltre, è importante prendere misure per evitare la diffusione di polvere."
toscana,Regolamento per il conseguimento dell’attestato di idoneità professionale all’esercizio di autotrasportatore di merci per conto terzi e di autotrasporto di persone su strada,1,Art. 1 (Oggetto e finalità),"La Città Metropolitana disciplina con il presente Regolamento i criteri e le modalità per rilascio dell'autorizzazione per l'esercizio dei servizi autorizzati di trasporto pubblico, esercitata senza oneri finanziari a carico della Pubblica Amministrazione, di sua competenza ai sensi dell'art. 14 L.R. 42/98, al fine di:
- tutelare la concorrenza tra le imprese e la trasparenza sul mercato;
- tutelare il diritto alla salute ed alla salubrità ambientale;
- garantire la sicurezza dei viaggiatori;
- stabilire le condizioni idonee al soddisfacimento della domanda di mobilità, nell'ambito dei servizi automobilistici di competenza provinciale non gravati dall'imposizione di obblighi di servizio.

La materia è disciplinata dalle seguenti fonti normative:
- Legge Regionale 31 luglio 1998, n.42 ""Norme per il trasporto pubblico locale"" e ss.mm. e ii.;
- Decreto Legislativo 19 novembre 1997, n. 422 ""Conferimento alle regioni ed agli enti locali di funzioni e compiti in materia di trasporto pubblico locale, a norma dell'articolo 4, comma 4, della legge 15 marzo 1997, n. 59"";
- D.P.R. 11 luglio 1980, n. 753 ""Nuove norme in materia di polizia, sicurezza e regolarità dell'esercizio delle ferrovie e di altri servizi di trasporto"".
- Reg.(CE) 21 ottobre 2009, n. 1071/2009 ""Regolamento del parlamento europeo e del Consiglio che stabilisce norme comuni sulle condizioni da rispettare per esercitare l'attività di trasportatore su strada e abroga la direttiva 96/26/CE del Consiglio""
- Decreto Ministero delle Infrastrutture e dei trasporti 25 novembre 2011 contenente Disposizioni tecniche di prima applicazione del Regolamento (CE) n. 1071/2009","La Città Metropolitana ha creato questo Regolamento per spiegare come ottenere l'autorizzazione per gestire servizi di trasporto pubblico. Questi servizi non devono costare nulla alla Pubblica Amministrazione e sono di competenza della Città Metropolitana secondo l'articolo 14 della Legge Regionale 42/98. Gli obiettivi del Regolamento sono:

- Assicurare una concorrenza leale tra le imprese e trasparenza nel mercato.
- Proteggere la salute delle persone e l'ambiente.
- Garantire la sicurezza dei viaggiatori.
- Soddisfare la domanda di mobilità per i servizi di trasporto su strada di competenza provinciale, senza obblighi di servizio.

Le leggi che regolano questa materia sono:

- La Legge Regionale del 31 luglio 1998, n. 42, che riguarda il trasporto pubblico locale.
- Il Decreto Legislativo del 19 novembre 1997, n. 422, che assegna funzioni e compiti sul trasporto pubblico locale a regioni ed enti locali.
- Il D.P.R. dell'11 luglio 1980, n. 753, che stabilisce nuove norme per la sicurezza e la regolarità dei trasporti.
- Il Regolamento (CE) del 21 ottobre 2009, n. 1071/2009, che stabilisce le condizioni per essere un trasportatore su strada.
- Il Decreto del Ministero delle Infrastrutture e dei Trasporti del 25 novembre 2011, che contiene le prime disposizioni tecniche per applicare il Regolamento (CE) n. 1071/2009."
toscana,Regolamento per il conseguimento dell’attestato di idoneità professionale all’esercizio di autotrasportatore di merci per conto terzi e di autotrasporto di persone su strada,2,Art. 3 (Condizioni per l'esercizio dell'attività),"I servizi di cui al precedente art. 2, sono soggetti ad autorizzazione della durata di anni tre, rilasciata dalla Direzione competente per materia della Città Metropolitana di Firenze, secondo le modalità ed i criteri di cui ai successivi artt. 4 e 5. L'autorizzazione può avere una durata inferiore a quella sopra indicata, in aderenza ad eventuali prescrizioni e/o limitazioni imposte dai Comuni territorialmente competenti. Qualsiasi vettore per conto terzi purché in possesso dei requisiti richiesti può essere autorizzato ad effettuare i servizi disciplinati dal presente regolamento, senza discriminazione motivata dalla sua nazionalità o dal luogo di stabilimento. La validità triennale dell'autorizzazione decorre dalla data di rilascio o dalla data indicata nell'atto autorizzatorio e può essere rinnovata.

Per ottenere le autorizzazioni di cui ai precedenti commi l'impresa richiedente, iscritta al registro delle imprese di cui all'art. 2188 del codice civile ed in possesso dei requisiti di onorabilità, idoneità finanziaria e professionale previsti dalla normativa vigente per l'accesso alla professione di trasportatore di viaggiatori su strada, deve soddisfare le seguenti condizioni:
- essere autorizzata, ai sensi dell'art. 10 Regolamento CE n. 1071/2009, all'esercizio della professione di trasportatore su strada di persone ed essere iscritta la Registro Elettronico Nazionale di cui all'art. 16 del medesimo Regolamento CE e all'art. 11 del Decreto Dirigenziale del Capo Dipartimento per i Trasporti, la Navigazione ed i Sistemi informativi e statistici del 25/11/2011 n. 291;
- applicare nei confronti degli addetti, in materia di rapporto di lavoro, le norme di diritto comune e le norme del contratto collettivo nazionale di lavoro di settore;
- rispettare le disposizioni di cui all'art.1, comma 5, del Regolamento (CEE) n.1191 del 26 giugno 1969, così come sostituito dal Regolamento (CEE) n.1893/91 del 20 giugno 1991, in materia di separazione contabile, nell'ipotesi in cui la medesima gestisca anche servizi di trasporto di persone soggetti ad obblighi di servizio pubblico;
- disporre di personale, impianti e strutture in misura idonea ad assicurare il regolare esercizio del servizio;
- disporre di autobus conformi alla classificazione di cui al Decreto del Ministro delle Infrastrutture e dei Trasporti 23 dicembre 2003, non acquistati con sovvenzioni pubbliche escluse quelle di cui abbia beneficiato la totalità delle imprese. Ai fini del rispetto dei principi di cui all'articolo 1 del presente Regolamento, di tutela del diritto alla salute, alla salubrità ambientale ed alla sicurezza dei viaggiatori, è facoltà della Città Metropolitana prescrivere, di volta in volta, l'impiego di veicoli a basso impatto ambientale e specificarne le relative caratteristiche tecniche;
- fornire l'elenco delle fermate e dei percorsi da depositare agli atti della Direzione competente per materia della Città Metropolitana di Firenze;
- ottenere, da parte dei competenti organi, il nulla osta sul percorso e sulle aree di fermata del servizio proposto ai sensi della normativa in materia di sicurezza;
- ottenere dal Comune/i sul cui territorio si intende svolgere il servizio di trasporto parere favorevole vincolante sull'idoneità del percorso proposto e sull'ubicazione delle relative fermate;
- proporre un servizio autorizzato che non comprometta gravemente la vitalità di un servizio ferroviario.

L'autorizzazione viene negata con provvedimento motivato quando l'impresa richiedente o il servizio proposto non soddisfino le condizioni previste dal presente Regolamento o non siano conformi alle leggi.

Il fatto che un vettore pratichi prezzi inferiori a quelli proposti da altri vettori richiedenti, oppure che il collegamento in questione sia già effettuato da altri vettori nel medesimo regime di autorizzazione, non può di per sé costituire motivo per respingere la domanda.

L'autorizzazione può essere negata ove si renda necessario limitare il numero delle autorizzazioni da rilasciare per effetto di provvedimenti adottati in materia di regolazione della circolazione stradale, nonché per ragioni di salvaguardia ambientale, dalle Amministrazioni competenti per territorio.

L'Amministrazione metropolitana può proporre al richiedente integrazioni a modifica del programma di esercizio e degli orari relativamente al servizio per il quale viene richiesta l'autorizzazione, al fine di migliorare la qualità del servizio reso o di una più efficace integrazione con i servizi programmati, sempre nel rispetto della non sovrapposizione o interferenza.","I servizi descritti nell'articolo 2 richiedono un'autorizzazione che dura tre anni. Questa autorizzazione è concessa dalla Direzione competente della Città Metropolitana di Firenze, seguendo le regole degli articoli 4 e 5. L'autorizzazione può durare meno di tre anni se i Comuni coinvolti lo richiedono. Qualsiasi azienda di trasporto che soddisfa i requisiti può ottenere l'autorizzazione, indipendentemente dalla nazionalità o dal luogo in cui è stabilita. L'autorizzazione triennale inizia dalla data di rilascio o da quella indicata nel documento e può essere rinnovata.

Per ottenere l'autorizzazione, l'azienda richiedente deve essere iscritta al registro delle imprese e avere i requisiti di onorabilità, idoneità finanziaria e professionale richiesti dalla legge per i trasportatori su strada. Inoltre, deve:
- Essere autorizzata a esercitare la professione di trasportatore su strada di persone e iscritta al Registro Elettronico Nazionale.
- Applicare le norme di lavoro comuni e il contratto collettivo nazionale di lavoro del settore.
- Rispettare le regole sulla separazione contabile se gestisce anche servizi di trasporto pubblico.
- Avere personale, impianti e strutture adeguati per garantire il servizio.
- Usare autobus conformi alle norme, non acquistati con sovvenzioni pubbliche, tranne quelle concesse a tutte le imprese. La Città Metropolitana può richiedere l'uso di veicoli a basso impatto ambientale.
- Fornire l'elenco delle fermate e dei percorsi alla Direzione competente.
- Ottenere l'approvazione per il percorso e le fermate secondo le norme di sicurezza.
- Ottenere il parere favorevole del Comune per il percorso e le fermate.
- Proporre un servizio che non danneggi gravemente un servizio ferroviario esistente.

L'autorizzazione viene negata se l'azienda o il servizio non rispettano le condizioni del Regolamento o le leggi. Prezzi più bassi o la presenza di altri servizi simili non sono motivi per rifiutare la domanda.

L'autorizzazione può essere negata se è necessario limitare il numero di autorizzazioni per motivi di traffico o ambientali, decisi dalle autorità competenti.

L'Amministrazione metropolitana può chiedere modifiche al programma di esercizio e agli orari per migliorare il servizio o integrarlo meglio con altri servizi, evitando sovrapposizioni."
toscana,Regolamento per il conseguimento dell’attestato di idoneità professionale all’esercizio di autotrasportatore di merci per conto terzi e di autotrasporto di persone su strada,3,Art. 6 (Obblighi delle imprese),"L'impresa, per tutto il periodo di validità dell'autorizzazione, deve rispettare:
- le condizioni previste dall'art. 3, comma 2, dalla lettera a) alla lettera g);
- le prescrizioni contenute nell'autorizzazione;
- le prescrizioni relative alla sicurezza del percorso e delle fermate, nonché quelle relative alla circolazione stradale stabilite dalle competenti autorità.

L'impresa è tenuta inoltre a:
- comunicare al competente Ufficio della Città Metropolitana di Firenze l'eventuale intenzione di sospendere o cessare l'esercizio del servizio autorizzato. Tale comunicazione è inoltrata almeno trenta giorni prima della sospensione o cessazione del servizio e resa nota all'utenza per lo stesso periodo tramite appositi avvisi anche esposti all'interno degli autobus utilizzati. Nel caso l'autorizzazione in originale dovrà essere consegnata alla Città Metropolitana;
- tenere a bordo dell'autobus adibito a servizio autorizzato la copia dell'autorizzazione certificata conforme dalla Città Metropolitana di Firenze;
- adibire al servizio gli autobus in propria disponibilità aventi le caratteristiche di cui all'art.3, comma 2, lettera e), dichiarati in sede di richiesta di autorizzazione. In caso di guasto, è autorizzato con apposito atto, l'utilizzo temporaneo di mezzi di altre ditte, previa motivata richiesta all'ufficio competente della Città Metropolitana e solo fino a successiva comunicazione del titolare dell'autorizzazione attestante la riparazione del proprio mezzo ed il ripristino dello stesso per il servizio di linea autorizzata.
- adottare la Carta della mobilità, sulla base di quanto previsto dal D.P.C.M. in data 30 dicembre 1998, pubblicato sulla G.U. n.26 del 2 febbraio 1999, e rendere noto l'itinerario sul quale è effettuato il servizio, le fermate, gli orari, i prezzi applicati e le altre condizioni di esercizio, in modo da garantire trasparenza dell'informazione ed agevole accesso agli utenti interessati;
- rilasciare ai viaggiatori trasportati un titolo di viaggio nel quale debbono necessariamente figurare: la denominazione dell'impresa emittente, la località di partenza e di destinazione, il periodo di validità e la tariffa, nonché tutti gli elementi previsti dalla normativa fiscale;
- garantire adeguate condizioni igieniche dei mezzi e dei locali funzionali al servizio;
- rispettare il programma di esercizio autorizzato;
- fornire alla Città Metropolitana di Firenze i dati richiesti per lo svolgimento dell'attività di monitoraggio e controllo di cui all'art.7;
- attivare l'esercizio del servizio entro novanta (90) giorni dalla data di inizio, se indicata nell'autorizzazione, o dalla data di rilascio della stessa. Il periodo necessario all'attivazione del servizio può essere esteso fino ad un massimo di 180 giorni dal rilascio dell'autorizzazione nel caso di motivata richiesta dell'impresa;
- applicare i titoli e le tariffe indicate nella domanda di autorizzazione e comunicare alla Città Metropolitana di Firenze ogni variazione delle stesse. La comunicazione è inoltrata almeno venti giorni prima dell'applicazione e resa nota all'utenza per lo stesso periodo tramite appositi avvisi anche esposti all'interno degli autobus utilizzati;
- comunicare tempestivamente alla Direzione competente della Città Metropolitana di Firenze le variazioni di percorso e di fermata derivanti da casi di forza maggiore, nonché attenersi alle indicazioni fornite dal sopra citato Ufficio in materia di itinerari provvisori conseguenti ad eventuali interruzioni stradali derivanti da lavori, chiusure temporanee e simili;
- attenersi alle modifiche che relativamente alle fermate e ai percorsi autorizzati l'Amministrazione metropolitana potrà disporre, su richiesta degli enti competenti per territorio, per sopravvenute esigenze di viabilità e mobilità cittadina, (cantieri, modifiche alla circolazione, pedonalizzazioni, ecc), senza alcun diritto al risarcimento di eventuali danni.

È consentito l'utilizzo dei mezzi titolari impiegati nella linea autorizzata in un servizio diverso, mediante il rilascio di apposita autorizzazione alla distrazione. L'Amministrazione valuta la motivazione della richiesta dell'operatore e verifica che la distrazione non comprometta il regolare esercizio del servizio autorizzato.","L'impresa deve rispettare, per tutto il tempo in cui l'autorizzazione è valida, le seguenti regole:

- Seguire le condizioni dell'articolo 3, comma 2, dalla lettera a) alla lettera g).
- Rispettare le prescrizioni contenute nell'autorizzazione.
- Seguire le regole di sicurezza per il percorso e le fermate, e quelle per la circolazione stradale stabilite dalle autorità competenti.

Inoltre, l'impresa deve:

- Informare l'Ufficio competente della Città Metropolitana di Firenze se intende sospendere o cessare il servizio autorizzato. Questa comunicazione deve avvenire almeno trenta giorni prima e deve essere resa nota agli utenti per lo stesso periodo tramite avvisi, anche sugli autobus. Se l'autorizzazione originale è in possesso dell'impresa, deve essere restituita alla Città Metropolitana.
- Tenere a bordo dell'autobus una copia dell'autorizzazione certificata dalla Città Metropolitana di Firenze.
- Usare per il servizio gli autobus dichiarati nella richiesta di autorizzazione, che rispettano le caratteristiche dell'articolo 3, comma 2, lettera e). In caso di guasto, l'impresa può usare temporaneamente mezzi di altre ditte, previa richiesta motivata all'ufficio competente, fino a quando il proprio mezzo non è riparato.
- Adottare la Carta della mobilità secondo il D.P.C.M. del 30 dicembre 1998 e informare gli utenti su itinerario, fermate, orari, prezzi e altre condizioni del servizio.
- Rilasciare ai viaggiatori un biglietto che indichi il nome dell'impresa, la località di partenza e destinazione, il periodo di validità, la tariffa e gli elementi richiesti dalla normativa fiscale.
- Garantire condizioni igieniche adeguate dei mezzi e dei locali usati per il servizio.
- Rispettare il programma di esercizio autorizzato.
- Fornire alla Città Metropolitana di Firenze i dati richiesti per monitoraggio e controllo, come indicato nell'articolo 7.
- Iniziare il servizio entro 90 giorni dalla data di inizio indicata nell'autorizzazione o dalla data di rilascio. Questo periodo può essere esteso fino a 180 giorni con una richiesta motivata.
- Applicare i titoli e le tariffe indicate nella domanda di autorizzazione e comunicare ogni variazione alla Città Metropolitana di Firenze almeno venti giorni prima, informando gli utenti per lo stesso periodo tramite avvisi sugli autobus.
- Comunicare subito alla Direzione competente della Città Metropolitana di Firenze le variazioni di percorso e fermata dovute a forza maggiore e seguire le indicazioni per itinerari provvisori in caso di interruzioni stradali.
- Seguire le modifiche ai percorsi e fermate autorizzate che l'Amministrazione metropolitana può disporre per esigenze di viabilità e mobilità cittadina, senza diritto a risarcimento per eventuali danni.

È possibile usare i mezzi della linea autorizzata per un servizio diverso, con un'autorizzazione specifica. L'Amministrazione valuta la richiesta e verifica che non comprometta il servizio autorizzato."
toscana,Regolamento per il conseguimento dell’attestato di idoneità professionale all’esercizio di autotrasportatore di merci per conto terzi e di autotrasporto di persone su strada,4,Art. 7 (Attività di controllo sull'attività e diffida),"La Città Metropolitana di Firenze dispone controlli e verifiche periodiche sulla regolarità e qualità del servizio, sulla sussistenza delle condizioni di cui all'art. 3 e sul rispetto, da parte delle imprese autorizzate, degli obblighi di cui all'art.6, al fine di assicurare la leale e corretta concorrenza tra le imprese esercenti i servizi commerciali autorizzati, nonché il rispetto delle disposizioni contenute nel presente regolamento. L'Amministrazione, nello svolgimento della suddetta attività di controllo e ispettiva, redige apposito verbale a cura dei funzionari incaricati in cui sono riportate le irregolarità riscontrate nell'erogazione e nello svolgimento del servizio di trasporto con riferimento anche all'obbligo di osservanza delle prescrizioni imposte agli operatori.

Gli accertamenti delle irregolarità saranno valutati dall'Amministrazione al fine dell'applicazione della procedura e delle sanzioni di cui al presente Regolamento.

Le irregolarità nell'espletamento del servizio e il mancato rispetto delle prescrizioni impartite dall'amministrazione, rilevate con le modalità di cui ai precedenti commi o d'ufficio, saranno oggetto di apposita comunicazione e contestuale richiesta di giustificazioni che dovranno essere inviate entro 15 giorni dal ricevimento della comunicazione.

Qualora le giustificazioni non siano ritenute sufficientemente motivate ovvero non siano pervenute nei termini di cui al comma precedente, l'Amministrazione provvederà ad inviare formale diffida all'operatore che dovrà provvedere entro un termine indicato comunque non inferiore a 30 giorni dal ricevimento della comunicazione.

In casi di necessità ed urgenza l'Amministrazione potrà comunicare immediatamente la diffida ad adempiere in assenza di preventiva comunicazione di richiesta di chiarimenti di cui ai commi precedenti.

La diffida ad adempiere potrà essere inoltrata per il seguente, non esaustivo, elenco di motivi:
- accertate violazioni al vigente Codice della Strada e al Regolamento di esecuzione e di attuazione del Codice stesso;
- sospensione o interruzione del servizio non riconducibile a cause di forza maggiore;
- mancato rispetto delle prescrizioni impartite con l'atto autorizzatorio;
- inadeguatezza della qualità del servizio offerto anche in termini di affidabilità e rispetto degli standard e caratteristiche del servizio autorizzato;
- in ogni altro caso che possa interferire con il regolare esercizio della linea autorizzata o che comporti il non rispetto delle norme vigenti in materia di servizi autorizzati di trasporto pubblico di persone.","La Città Metropolitana di Firenze effettua controlli regolari per verificare la qualità e la regolarità del servizio di trasporto. Questi controlli servono a garantire che le imprese rispettino le regole e che ci sia una concorrenza leale tra le aziende autorizzate. Durante i controlli, i funzionari incaricati scrivono un verbale in cui segnalano eventuali problemi o irregolarità nel servizio.

Se vengono trovate irregolarità, l'Amministrazione le valuta per decidere se applicare sanzioni, come previsto dal regolamento. Le aziende che non rispettano le regole riceveranno una comunicazione con la richiesta di spiegazioni, che devono inviare entro 15 giorni.

Se le spiegazioni non sono sufficienti o non arrivano in tempo, l'Amministrazione invierà una diffida formale all'azienda, che dovrà risolvere i problemi entro un termine di almeno 30 giorni.

In situazioni urgenti, l'Amministrazione può inviare subito una diffida senza chiedere prima spiegazioni.

Le diffide possono essere inviate per vari motivi, tra cui:
- violazioni del Codice della Strada;
- sospensione o interruzione del servizio senza giustificazioni valide;
- mancato rispetto delle condizioni dell'autorizzazione;
- scarsa qualità del servizio, in termini di affidabilità e standard;
- qualsiasi altra situazione che interferisca con il servizio autorizzato o violi le norme sui trasporti pubblici."
